Commit_Id,PR,Repo
185a2483abb4bf2ed3b58bb73c07cc2c478ea6e8,Merge pull request #423 in WFO/saas-platform-ms-tenant-manager from feature/sync-only-when,saas-platform-ms-tenant-manager
ec22614c4c94462f4621ab0e15282f0275a51512,avoid sync when ack  is the update cause,saas-platform-ms-tenant-manager
e47c1b32b553cfd8bdef3fa435ed59ade3e43d91,Merge pull request #422 in WFO/saas-platform-ms-tenant-manager from feature/sync-only-when,saas-platform-ms-tenant-manager
56311d5da2e773baacd364e1a5da2524c950e494,Merge branch 'master' into feature/sync-only-when-license-change-MR-14-03,saas-platform-ms-tenant-manager
1de359f14f82d4cbaa90c0ae2991a32de17fa77e,Merge pull request #421 in WFO/saas-platform-ms-tenant-manager from bugfix/IC-33638-sync-r,saas-platform-ms-tenant-manager
0c9f058dd59540c1f60ac35dd950aa1fd14b8e2a,IC-33638 Modify ITs to use impersonation token to be independent of custom role toggle,saas-platform-ms-tenant-manager
eaa9642cb877ab4fcf25c9ef14861a242ce4abc3,IC-33638 Correct the comment,saas-platform-ms-tenant-manager
8a5e2246adf2f13f468236e06025251bf6ec2f9a,IC-33638 Add IT for add case as well,saas-platform-ms-tenant-manager
7ac6acccdb2781b117982742a8eb6323d84c7224,IC-33638 Pass the security context to the thread to fix the sync role issue,saas-platform-ms-tenant-manager
3e06c6c5bab0ca9e5e79cff50c119283ca569919,totaly remove the privilege category use - stay with curr PC version,saas-platform-ms-tenant-manager
98d83dd1fa9a79107dae6aa37eee979126e59e06,Merge pull request #420 in WFO/saas-platform-ms-tenant-manager from bugfix/IC-33638-sync-r,saas-platform-ms-tenant-manager
55c9ebe14fa896b69fec06576c0f84c0cb98e6ff,"Revert ""remove thread for sync roles (NCP-5427)""",saas-platform-ms-tenant-manager
ad98dc0b1ce0cfbdccf713f36832947fd7350a11,Merge pull request #419 in WFO/saas-platform-ms-tenant-manager from bugfix/IC-33614-tm-sho,saas-platform-ms-tenant-manager
bf16d3f0c8bd56952699d5566099393d9bdeb1b5,IC-33614 Add UT for the partial update event ack,saas-platform-ms-tenant-manager
95c9170f0f7f7fc2b8c764a032bc88865641c265,"IC-33614 Fix to only check the ""success"" field in the IC ack.",saas-platform-ms-tenant-manager
d73b184151fcc2f46e80052d304d6ae08d9cf114,Merge pull request #418 in WFO/saas-platform-ms-tenant-manager from feature/IC-10068-updat,saas-platform-ms-tenant-manager
8e8549d3eb06d811c484eafd223141d96d59cf43,IC-10068 Fix updating branding profile,saas-platform-ms-tenant-manager
8ada72aebcb05b3af06dfffaae48cdd7f9ecedcc,Merge pull request #417 in WFO/saas-platform-ms-tenant-manager from feature/totaly-remove-,saas-platform-ms-tenant-manager
85e560f28d483aeeb1af1d04347cb43ba5a54e30,totaly remove the privilege category use - stay with curr PC version,saas-platform-ms-tenant-manager
63afee245172e4412b5e0779ec239e223a69c011,totaly remove the privilege category use,saas-platform-ms-tenant-manager
e1653abb17f880e14937aec4c5c28a51fa841f5c,Merge pull request #416 in WFO/saas-platform-ms-tenant-manager from NCP-5427 to master,saas-platform-ms-tenant-manager
4f69ecf651924ac2d8a96a942ca6da2d5f3cc0da,remove thread for sync roles (NCP-5427),saas-platform-ms-tenant-manager
255d3f5e3331ece9f03e8558f9655a6c966161da,Merge pull request #415 in WFO/saas-platform-ms-tenant-manager from feature/call-new-API-f,saas-platform-ms-tenant-manager
300f7a542baa40713bcbe6f44b11f4a9695d2f75,small changes,saas-platform-ms-tenant-manager
5ea4fda20663ab92267bc29bde4d7493e76c94f1,update pom + UT,saas-platform-ms-tenant-manager
038ce9e0fba0a4f5bd8f020c216b91872787ffbe,Merge pull request #413 in WFO/saas-platform-ms-tenant-manager from NCP-5111 to master,saas-platform-ms-tenant-manager
2a598a76cdbd518e1a627626dc5216d44eddd758,use new API for getCategoriesHierarchy,saas-platform-ms-tenant-manager
fe8277a30c8dd24c681107f0278e23b7be6a9a14,Merge pull request #414 in WFO/saas-platform-ms-tenant-manager from refactoring to master,saas-platform-ms-tenant-manager
7714fda4813289e7a4e2964a230d607d2a35ea3f,Changed the condition with updateTenant,saas-platform-ms-tenant-manager
09fe3ea76f9d8dee054c4750a1dfbfafde7a8f77,Changed else part of updatetenantwithwronginput,saas-platform-ms-tenant-manager
6168f7df8c79415858309ce4e33859252b5a8d32,Updated httpstatus condition,saas-platform-ms-tenant-manager
81af26e96edc4a9487b8d4a54dfdd86c842065dd,Added the code as per comments,saas-platform-ms-tenant-manager
3af0b3880c1af953a9fe1215caace866c655d200,Refactored the code according to comments on pull request,saas-platform-ms-tenant-manager
5ae149801c41f57bbbbec23550bb7269d3c2102a,Merge branch 'refactoring' of http://tlvgit02:7990/scm/wfo/saas-platform-ms-tenant-manager,saas-platform-ms-tenant-manager
55795c9d429e911e1ac718262e37df5d31e051d9,Merge pull request #410 in WFO/saas-platform-ms-tenant-manager from feature/IC-10063-updat,saas-platform-ms-tenant-manager
574a484762ca08e4816a11bc92a7b27796502038,IC-10063 : Incorporate review comments,saas-platform-ms-tenant-manager
901ab3644e764ddf3d4780455a8ca4d39ca4b057,refactored the code,saas-platform-ms-tenant-manager
827723b41a750b2e18cbde830db27b7cdfd373a4,Merge branch 'master' of http://tlvgit02:7990/scm/wfo/saas-platform-ms-tenant-manager into,saas-platform-ms-tenant-manager
12839ea333893928dab3083ea5f4e2958e8e9bcb,Merge branch 'master' into feature/IC-10063-update-branding-profile-to-tenant,saas-platform-ms-tenant-manager
31251c1643f7cc2cc8e0d5200dc3ade3c7d9ee18,User Manager Platform version Upgrade for Sync Role API,saas-platform-ms-tenant-manager
6b08fea4fbe5a5d1aedc5b25a92b0678664e761a,Merge pull request #412 in WFO/saas-platform-ms-tenant-manager from feature/remove-depreca,saas-platform-ms-tenant-manager
d220fda69e1a69ab9903a73da48d574609b22a99,remove derecated APIs,saas-platform-ms-tenant-manager
e6ebadf0b27ad862b0aa35fbc841bae14a3b9b14,IC-10063 : code review comment changes,saas-platform-ms-tenant-manager
6087137faeb1c00ceeee5c490da4e17612b9557f,IC-10063 : Integration Test,saas-platform-ms-tenant-manager
36e1af7069aaf5cceec95d34e6a1a9ba79377de4,Merge branch 'feature/IC-31458-api-to-get-tenants-by-bpid' into feature/IC-10063-update-br,saas-platform-ms-tenant-manager
39497c7b4bd6f177d7c7fe61b6d29cbec4ec9426,Merge branch 'master' into feature/IC-10063-update-branding-profile-to-tenant,saas-platform-ms-tenant-manager
ba9298693f109ceddc50f59c4738b40f2c034220,IC-10063 : api to assign/remove branding profile from tenant,saas-platform-ms-tenant-manager
c6787890c225427740039ef716c784219c961665,Merge pull request #409 in WFO/saas-platform-ms-tenant-manager from feature/toggleBasedDef,saas-platform-ms-tenant-manager
c393ec97f4857a42ef5a36fb6fb75a36e93442b9,IC-10070 : changes as per code review,saas-platform-ms-tenant-manager
ccc74b8c9134e531518c0bc4179e807941b54a83,Removed unused imports,saas-platform-ms-tenant-manager
c6830e40131dea9ede68ae9e62ee0ea518103665,TM code updated to support toggle based default Tenant creation,saas-platform-ms-tenant-manager
aaef46e93328d2b1f36d34fef1db7d816ba4907a,Merge pull request #408 in WFO/saas-platform-ms-tenant-manager from feature/remove-depreca,saas-platform-ms-tenant-manager
1af168c2420c18e70138738bfbb13cbcfe86daad,rename id field,saas-platform-ms-tenant-manager
1e30690480551aaeaf760de3f4c3d745c86bb0f0,Merge branch 'master' into feature/IC-31458-api-to-get-tenants-by-bpid,saas-platform-ms-tenant-manager
4c8cf557140b26c82cc7d5a7a5349662fc155111,IC-10070 : api to get CurrentSubTenants By BrnadingProfileId,saas-platform-ms-tenant-manager
14eb617ebd0b4836fc0f62d6ca311dc44cf98d09,Merge pull request #406 in WFO/saas-platform-ms-tenant-manager from feature/remove-depreca,saas-platform-ms-tenant-manager
4c8483cd4f461a001103202832bd6f8a606e8a83,re arrange IT tests,saas-platform-ms-tenant-manager
932fc6e07ce5663d396d09372cc7af70573b6052,remove deprecate,saas-platform-ms-tenant-manager
62b2c24b9385f4860a52d3e39f7d35fc4f464074,remove deprecate,saas-platform-ms-tenant-manager
6c3f92ba89bff778b810413aa405e0b10027a691,adding negative test case for PartnerIT,saas-platform-ms-tenant-manager
72d50f56acf833e615816f530d6d56e51a1a1fac,Merge pull request #404 in WFO/saas-platform-ms-tenant-manager from feature/NCP-5178-PC-pr,saas-platform-ms-tenant-manager
b17f24b120455e94ea3444efc1d59cdc85d0f7d0,remove deprecate,saas-platform-ms-tenant-manager
3ed6aa72a61862c6af0b396701d4ad752b470ecb,Merge pull request #403 in WFO/saas-platform-ms-tenant-manager from feature/NCP-5178-PC-pr,saas-platform-ms-tenant-manager
44ceca6e32f23c6366e854566aaa9e15f9368e1e,NCP-5178-PC-privilege-ordering-MR-21-02,saas-platform-ms-tenant-manager
d28ce72acf2c3c5fbd4f62eca21576c3ec6d8bce,Gap analysis for tanent test cases. Added negative test case,saas-platform-ms-tenant-manager
a9927e4b793a9719704c14b40db72a798e449ef7,remove count deprecate test,saas-platform-ms-tenant-manager
d7e36f5f4ca1192fc24fd32c0d5a7f8b4f024234,Merge pull request #402 in WFO/saas-platform-ms-tenant-manager from feature/remove-depreca,saas-platform-ms-tenant-manager
baf9d5a6b98a4fa3f117568b4588467b2b5b9534,remove count deprecate test,saas-platform-ms-tenant-manager
8984365bdf0248541910c9c45c1e98a2c8c6af71,Merge pull request #401 in WFO/saas-platform-ms-tenant-manager from feature/remove-depreca,saas-platform-ms-tenant-manager
103071505572f3707e973ee797bb06f10a9389f2,remove old count,saas-platform-ms-tenant-manager
b0f4175eb847b760853dba98b8323aec0337b25d,Merge pull request #400 in WFO/saas-platform-ms-tenant-manager from feature/NCP-5234-Suppo,saas-platform-ms-tenant-manager
90f78fef2ab793d7e51dcf8c7d417f222278c675,add logs,saas-platform-ms-tenant-manager
e6270c5c7ac0ecd5e8db37182b5f8a0b4f9ba036,Merge branch 'master' into feature/NCP-5234-Support-for-Application-context-in-Privilege-A,saas-platform-ms-tenant-manager
8165338f9db5aee4e707e366e70a14c722cf3973,remove notes,saas-platform-ms-tenant-manager
7ce571cebdff478c0077b4e23302fb543c80504a,tests - complete IT,saas-platform-ms-tenant-manager
f5635cea93306586fe7b1bdc432fc217e5098825,tests - complete UT,saas-platform-ms-tenant-manager
8f697accb2b57fd226c15d5054613d6107ac2eb8,Merge pull request #389 in WFO/saas-platform-ms-tenant-manager from feature/WFMCLOUD-7277,saas-platform-ms-tenant-manager
ec34a92ee836013064ed75e08f65b39ac104ff17,rename dozer,saas-platform-ms-tenant-manager
5025e57381c13effb91b67420c72042cdacb001e,rename package,saas-platform-ms-tenant-manager
f5bcf6db324a6744b790482ae19712cd1c6fc9d1,rename package,saas-platform-ms-tenant-manager
98f947251c5193ac10d066ea60e771e7266b8b22,tests ready to push,saas-platform-ms-tenant-manager
d9e3eb74d7b04d98bbdb6641787d95ca58413a80,Support for Application context in Privilege API Response,saas-platform-ms-tenant-manager
b50924e71fc15dc64484944cc630acb8dd0ddd87,rename package,saas-platform-ms-tenant-manager
962ea974a635b32be5d6d3b0ceb40354ea449e9b,rename package,saas-platform-ms-tenant-manager
27f22c2835f5eb5a90c628c0160e50ea2587f80d,fix comments,saas-platform-ms-tenant-manager
ba79c7b49b88a3717f171ef75341993b289586fb,Merge pull request #399 in WFO/saas-platform-ms-tenant-manager from feature/move_toFail_wh,saas-platform-ms-tenant-manager
2dfe4647687a3e029d5a0472415fe941f52d6cd1,resolve merge conflicts,saas-platform-ms-tenant-manager
147bd5b5dbc6edf23575cecafbac28c23f53bf12,failed tenant should not be able to update,saas-platform-ms-tenant-manager
885df1e5e8b32b2614016e7fc6a5d93d5197cd21,Merge pull request #398 in WFO/saas-platform-ms-tenant-manager from feature/move_toFail_wh,saas-platform-ms-tenant-manager
a2834ee18b3eca27be6396ba15946589ce93e651,move to fail status on default user fail,saas-platform-ms-tenant-manager
237e8f7762039275b9362970fef849eb05c419a3,Merge pull request #397 in WFO/saas-platform-ms-tenant-manager from feature/log_and_500_fo,saas-platform-ms-tenant-manager
7fdad6a82145b699a2a47ca003545b3cae79c015,feature/Required-update-to-KPL-library-MR-08-02,saas-platform-ms-tenant-manager
45cc29cf8a017d27e94870227debde6309513a40,Merge pull request #391 in WFO/saas-platform-ms-tenant-manager from feature/support-brandi,saas-platform-ms-tenant-manager
33900cda993254cb0eeed7f3b32202fdd48dcca7,feature/Required-update-to-KPL-library-MR-08-02,saas-platform-ms-tenant-manager
61c3cb5cb4736e717301764891dfb56291affda2,fix IT,saas-platform-ms-tenant-manager
aff9966c3de58e08fc2fa7165b57d4d4ad4d5e4f,fix IT,saas-platform-ms-tenant-manager
7d8c3e6aabc2dc564535b5442f3982049e286130,resolve merge conflicts,saas-platform-ms-tenant-manager
1f69061e24ceb51a86ec6660ae11675cdb185a26,Merge pull request #396 in WFO/saas-platform-ms-tenant-manager from talra/TenantManagerSer,saas-platform-ms-tenant-manager
a58044c150463d5421a346e1fa2bf3aaf917a1ab,feature/Required-update-to-KPL-library-MR-08-02,saas-platform-ms-tenant-manager
c1d52e6c570a7153ba384809d6f7764e63ea600f,feature/Required-update-to-KPL-library-MR-08-02,saas-platform-ms-tenant-manager
a16727d586fbc2b543ee3220c9f807824da42c08,Merge pull request #395 in WFO/saas-platform-ms-tenant-manager from talra/TenantManagerSer,saas-platform-ms-tenant-manager
fefa52fcfc51104ef96dc67725e712be8ad7d661,feature/Required-update-to-KPL-library-MR-08-02,saas-platform-ms-tenant-manager
fe2de140ac664cfcf1c7c0c4a4ee4c7c7d5c422d,Merge pull request #394 in WFO/saas-platform-ms-tenant-manager from talra/TenantManagerSer,saas-platform-ms-tenant-manager
91ba203774cc87a79bdbae7c1ef366d22d7bcd2d,upgrade versions + open all base with no parameter,saas-platform-ms-tenant-manager
ddc57e959890660229d15d6913c7b29219076fff,Merge pull request #393 in WFO/saas-platform-ms-tenant-manager from talra/TenantManagerSer,saas-platform-ms-tenant-manager
a0cc5f4ef2e3eeba9b331eeb9f338cdd79834866,fix log,saas-platform-ms-tenant-manager
4ffc1780e288a4d4efff880e82cb1cf03927d176,Merge pull request #392 in WFO/saas-platform-ms-tenant-manager from talra/TenantManagerSer,saas-platform-ms-tenant-manager
a56442c8e3bbd7c5460d501e5c116cc71ce83f25,handle corrupted entities,saas-platform-ms-tenant-manager
0ff087f00e8196f89a1902def9c10eed1acf0d90,handle corrupted entities,saas-platform-ms-tenant-manager
36fb581c7b60c81744f2a448836c23b386691e0f,TenantManagerServiceImpl.java edited online with Bitbucket,saas-platform-ms-tenant-manager
09097c06a92eca72e931371490aeadee210e7e30,pull request changes,saas-platform-ms-tenant-manager
466986a04a102e947eb678525f8c7e540d15c579,pull request changes,saas-platform-ms-tenant-manager
becc44e90dc4545a819e8334a00f09ae1d3a3597,fix comments,saas-platform-ms-tenant-manager
a8ee76d646c3924bfbb881f8ea13fadd2e852f49,add jsystem tests,saas-platform-ms-tenant-manager
418e9886076420c31bb20595895867fd17f9b731,adding basic tests,saas-platform-ms-tenant-manager
de2d464bb8dd58f1a2bb53cbc03979f4b61ee45b,support branding profile,saas-platform-ms-tenant-manager
915e50b87a28b9512b5d0e263b64de5481711e1d,Merge pull request #390 in WFO/saas-platform-ms-tenant-manager from feature/NCP-5182-Creat,saas-platform-ms-tenant-manager
a662eabd28ff85a6554c102df4e84cb0ae034b3f,get current tenant - sensitive - HC code review,saas-platform-ms-tenant-manager
491b15706aec358221f2ac6fc50341560e315b0e,get current tenant - sensitive,saas-platform-ms-tenant-manager
cab4a9dbb89ab2145b6fb0ea092fa2d680716839,Merge pull request #388 in WFO/saas-platform-ms-tenant-manager from feature/NCP-5182-Creat,saas-platform-ms-tenant-manager
8498e2dbeb7735464a0e9948593b89c256f4c7ca,adding swagger feature,saas-platform-ms-tenant-manager
70b040df6a6eb71c5761fd966e3c429fc19d831e,some refactoring,saas-platform-ms-tenant-manager
7eb215f281412c4418d55facc291d635a7d4989c,revert lib version,saas-platform-ms-tenant-manager
c3bdeee40acfe11dbec796fd23cd8f49b11bc873,finish with the feature,saas-platform-ms-tenant-manager
7c6c104f98de97dbe07ec22558073245386322a6,NCP-5095: Error Handling improvement: Use ValidationException,saas-platform-ms-tenant-manager
c8d8b1101f5f580da85b85dda68bc26405811860,Merge pull request #387 in WFO/saas-platform-ms-tenant-manager from feature/NCP-5095-Error,saas-platform-ms-tenant-manager
a486d92c77971ab99fddffc86ffefc9b8be3eb32,NCP-5095: Error Handling improvement: Use ValidationException,saas-platform-ms-tenant-manager
d246be2c95eacc09323a33d6be05d65ebdd95ded,NCP-5095: Error Handling improvement: Use ValidationException,saas-platform-ms-tenant-manager
b99c4a4d21dbb83908773c9d0395ac8a978e0652,Merge pull request #386 in WFO/saas-platform-ms-tenant-manager from feature/move-to-pendin,saas-platform-ms-tenant-manager
907ec693e7f5a9996600d5fff1a6ebd10318f42d,move to pending,saas-platform-ms-tenant-manager
90cdd58e9c9cd7dd43e4ac28a950ea1043e2635a,Merge pull request #385 in WFO/saas-platform-ms-tenant-manager from feature/use-new-IT-bas,saas-platform-ms-tenant-manager
9d3a951a1b21d4e90e0eca8e7e6bbda6feb842b5,use-new-IT-base-MR-29-01,saas-platform-ms-tenant-manager
5da31cd464c5c7db3779c86df9771412df4abd59,Merge pull request #384 in WFO/saas-platform-ms-tenant-manager from feature/use-new-IT-bas,saas-platform-ms-tenant-manager
02ed54992e30d937966796a4860e0ef74317a8fa,use-new-IT-base-MR-29-01,saas-platform-ms-tenant-manager
06d9cd9479adf740b487c717aa79c6e9561ddaec,Merge pull request #383 in WFO/saas-platform-ms-tenant-manager from feature/improve-contro,saas-platform-ms-tenant-manager
7c4aeb48ff0f562ba827afb83c1eeed844cf88a7,effective changes 21-01 - use short values,saas-platform-ms-tenant-manager
f43a8a795427dfd234c67cf7e4bb9319b1025736,effective changes 21-01,saas-platform-ms-tenant-manager
fb71247d68362338a79686ae23c8bc54574bfd76,Merge pull request #381 in WFO/saas-platform-ms-tenant-manager from feature/improve-contro,saas-platform-ms-tenant-manager
f1c9c3508ee80644b0258d22cfb379e8251a6ae9,small re place of private,saas-platform-ms-tenant-manager
c6cf2c12757684ff88e4b5c39ff033388f16a022,Merge pull request #382 in WFO/saas-platform-ms-tenant-manager from hotFix/updatePCVersion,saas-platform-ms-tenant-manager
2f3e99052998eefa7754f3d108c0d0eb54bed06d,Update PC version,saas-platform-ms-tenant-manager
7d374ff445c305dfa09dcf05e2336969a38f7d17,improve controller UT,saas-platform-ms-tenant-manager
6c182af0aadcbc2824cfccb4f73aae42a9397b2c,Merge pull request #378 in WFO/saas-platform-ms-tenant-manager from feature/support-projec,saas-platform-ms-tenant-manager
c2993b2ccd24d16c369457d9bc05486c0c56e2a4,Merge pull request #380 in WFO/saas-platform-ms-tenant-manager from feature/fix-sensitive-,saas-platform-ms-tenant-manager
fbae6cf22a2154f1f69b002cd9401399ceb21e66,FixSensitive 10-01 moresensitive fields - additional IT,saas-platform-ms-tenant-manager
f4ec20e393ae892d8791f3f5e8e38bf6fbaf9f26,FixSensitive 10-01 moresensitive fields - additional IT,saas-platform-ms-tenant-manager
7b7635943cf6064e22207386cfa8104472f1d3f0,Merge pull request #379 in WFO/saas-platform-ms-tenant-manager from feature/fix-sensitive-,saas-platform-ms-tenant-manager
c7ae9975a2a0d3cc3282e89d9b44bf0ad364e3c3,FixSensitive 10-01 moresensitive fields,saas-platform-ms-tenant-manager
007e6661aafdb97f0f61a88a219edf1e703d25e7,FixSensitive 10-01,saas-platform-ms-tenant-manager
b20dbc6cea639d68cb1d6caecd17adea267b57bb,FixSensitive 10-01,saas-platform-ms-tenant-manager
445a6e8c6c3af172f9ac6bcd61d1a044d38166ff,complete IT - fix messages,saas-platform-ms-tenant-manager
aa92d78de10aaab401c3e0fab87c4c918dcdd69f,complete IT,saas-platform-ms-tenant-manager
53114c1344ff4d88eb548f2e3b46ad15800b57a2,Merge pull request #377 in WFO/saas-platform-ms-tenant-manager from feature/support-projec,saas-platform-ms-tenant-manager
51aecc2a9c9a75a035374548d17712faf0481bff,support projection - baseTenants by id / by schema complete IT,saas-platform-ms-tenant-manager
2f8434904bf378a75e8e0494768c980c67128ac3,support projection - baseTenants by id / by schema complete IT,saas-platform-ms-tenant-manager
455cd3394832bc654d05089fd8ff0f3f91bf46a3,support projection - baseTenants by id / by schema add IT,saas-platform-ms-tenant-manager
81abce4acc2bf1f92404a51a991254db1fca52d0,support projection - baseTenants by id / by schema,saas-platform-ms-tenant-manager
f44210d527ab662146bbb0917c5d514ebbf2e46d,Merge pull request #376 in WFO/saas-platform-ms-tenant-manager from feature/support-projec,saas-platform-ms-tenant-manager
7aa5585f6bc4e9f099aa99f98ba48b12eca57424,support projection - baseTenants,saas-platform-ms-tenant-manager
a84cd883919f70a383b87a95b54bac4891ec8f54,Merge pull request #374 in WFO/saas-platform-ms-tenant-manager from feature/error-code-ins,saas-platform-ms-tenant-manager
e8830937a646234e7d815d7ab006cbebfdafc915,// TODO: will not fail this until UI will do the same enforcement.,saas-platform-ms-tenant-manager
e8001984d98601fc5c824eb8cdf4cda992fb1b4d,// TODO: will not fail this until UI will do the same enforcement.,saas-platform-ms-tenant-manager
b5e103cb745bb3d0bca045b35e5be4c01ff7ef33,small fix,saas-platform-ms-tenant-manager
3fe3714e919383cafabfdef618110db9af845304,Merge branch 'master' into feature/error-code-instead-of-false-MR-04-01,saas-platform-ms-tenant-manager
1b3c6e222c06bda78147502d43c817ced5770e0c,Merge pull request #375 in WFO/saas-platform-ms-tenant-manager from feature/NCP-4813-Partn,saas-platform-ms-tenant-manager
543a26c260995bd1a17e3c048307cd09665a163c,Partner Tenant creation with BU,saas-platform-ms-tenant-manager
bce7e8c82fde3767bb7a5d2726799cc5b19be370,name change validation,saas-platform-ms-tenant-manager
b1b80b362856db82089c23a01f97cbdca8e56bf4,Merge pull request #373 in WFO/saas-platform-ms-tenant-manager from feature/error-code-ins,saas-platform-ms-tenant-manager
dc58c2e1b947b5d102b8ed9bbb7c6f478922c8eb,TenantUpdateException,saas-platform-ms-tenant-manager
32f4d8c64f88413fef4ad5910e1033b52aff67ae,Merge pull request #371 in WFO/saas-platform-ms-tenant-manager from feature/error-code-ins,saas-platform-ms-tenant-manager
c1ea639b15e6f1fbcf1df8b3e9dc173dccadd376,Merge pull request #372 in WFO/saas-platform-ms-tenant-manager from feature/add-ut-for-get,saas-platform-ms-tenant-manager
bd55101d4910f0ccbab5945911a52485f1886c75,Update test,saas-platform-ms-tenant-manager
d542e306059bacf4ebf779cbb8d5b194c871ba0a,Update product-catalog sdk version,saas-platform-ms-tenant-manager
9d687ea36fa6a49b92fba74a665158e512a50c53,TenantUpdateException,saas-platform-ms-tenant-manager
3a584184a4ac02e406ab3653318f9bb88c329bed,Merge branch 'master' into feature/add-ut-for-get-categories-hierarchy-api,saas-platform-ms-tenant-manager
a4a38365da56e4103537c0c3f8931970e3ed8883,Add UT for get categories hierarchy,saas-platform-ms-tenant-manager
ae699e8a804937c503fcf88de8d2892312b88880,rearrange test - remove not relevant partner test,saas-platform-ms-tenant-manager
a3250a1da375b7bdbe27e5af15733b413828a452,TenantCreateException,saas-platform-ms-tenant-manager
4d19ee6966e233e0134e46c5c3a4a2ba1ee458d0,Merge pull request #369 in WFO/saas-platform-ms-tenant-manager from feature/remove-file-up,saas-platform-ms-tenant-manager
bad53ec6457c944854b6466528fa5f3e5c16a7ec,remove file-upload-service API,saas-platform-ms-tenant-manager
c23c061134df4cf131b0c345bfcbbc799f9c369e,Merge pull request #367 in WFO/saas-platform-ms-tenant-manager from feature/validateSegreg,saas-platform-ms-tenant-manager
f743561ab90239d35472d3f2666bf70c6b43666b,remove remark,saas-platform-ms-tenant-manager
bf732c737654f913caae24dd2b519775e1e11c7a,Merge branch 'master' into feature/validateSegregationApi-MR-28-12,saas-platform-ms-tenant-manager
e2b4151280e16fde3ba3a63da65d2ff735c6adf5,Merge pull request #361 in WFO/saas-platform-ms-tenant-manager from misc/ChangeLogLevel2 t,saas-platform-ms-tenant-manager
f26e7ca737531cbac8c93cbf16e0378bacfaf82f,Merge pull request #360 in WFO/saas-platform-ms-tenant-manager from misc/changeLogLevel to,saas-platform-ms-tenant-manager
c9035b5c1fd4286a536f5198922afedeb99b970c,Merge pull request #368 in WFO/saas-platform-ms-tenant-manager from feature/allow-branding,saas-platform-ms-tenant-manager
d18f1f0356d55650d4533b6168bdb7ff04f5b462,add branding profile id to tenant creation request,saas-platform-ms-tenant-manager
069aaa795190992cfd289f3b2af1e8cfdbcf15ee,URI_VALIDATE_TENANT_SEGREGATION_BY_ID,saas-platform-ms-tenant-manager
4256ecac37020f437c8471f7359ec4f05a4f20c9,Merge pull request #366 in WFO/saas-platform-ms-tenant-manager from feature/IC-21159-brand,saas-platform-ms-tenant-manager
e8a6faae03c808e89cc20fa0d892f22deb3c4bb4,BrandingProfileSupport add UT,saas-platform-ms-tenant-manager
5b72d61aa33cd695c76184f04cf62c97f498ab72,BrandingProfileSupport,saas-platform-ms-tenant-manager
eff6caf7ef0a37e98283c0a63ac4f4608d3a211b,Merge pull request #359 in WFO/saas-platform-ms-tenant-manager from feature/Pass-new-Imper,saas-platform-ms-tenant-manager
7fcffddf84eb11c5dec0110e8e66cca4f1c72b52,Merge pull request #365 in WFO/saas-platform-ms-tenant-manager from hotFix/updateTenant to,saas-platform-ms-tenant-manager
db442c29d571d25ad5e88bca0438abfe182b3925,Fix for update tenant flow,saas-platform-ms-tenant-manager
0422c59437e1e25e9b394825c0d2f8ca7149de75,Merge pull request #364 in WFO/saas-platform-ms-tenant-manager from hotFix/updateTenant to,saas-platform-ms-tenant-manager
83442e34dac8389964315e00e796c6f482855cbf,Fix for update tenant flow,saas-platform-ms-tenant-manager
c8f721d648c63e037469247e0c98f10d130c07ee,Fix for update tenant flow,saas-platform-ms-tenant-manager
c8ec336e8414988fc91e2820dafdce1d5a092b34,Merge pull request #363 in WFO/saas-platform-ms-tenant-manager from hotFix/updateTenant to,saas-platform-ms-tenant-manager
42ae71956d2e5a00119d830e909f1a4a05442e88,Fix for update tenant flow,saas-platform-ms-tenant-manager
4969cbf428af2793b7087415ab301658934e2ea3,Merge pull request #358 in WFO/saas-platform-ms-tenant-manager from feature/use-update-ten,saas-platform-ms-tenant-manager
520caad960b896d61b64e5b43948b9344c762f06,Merge pull request #362 in WFO/saas-platform-ms-tenant-manager from NCP-4747-get-categorie,saas-platform-ms-tenant-manager
3fd18b1b89a47a82b79fde012fe296e94cf6467b,Implementation of getCurrentTenantLicensePrivilegesCategoriesHierarchy API,saas-platform-ms-tenant-manager
a75ba84c4c9870f14133d0a4b78d7ab299de493b,usingUpdateTenantRequest,saas-platform-ms-tenant-manager
8dda32b580252b3fba00666387cfd70dfce87635,change log level to debug 2,saas-platform-ms-tenant-manager
fbad1285cce80cebef9e02c7f577e29678444409,change log level to debug,saas-platform-ms-tenant-manager
3e857d666f8c9bf1ca8adc4f5d053c90bc929286,usingUpdateTenantRequest,saas-platform-ms-tenant-manager
0a5dddc0db3bf0437c4f6c5004fe7107e5bfe388,Refitted the code to pass Impersonation role during tenant creation,saas-platform-ms-tenant-manager
beff59250867224dd4ef3903857d40f88b77a953,usingUpdateTenantRequest,saas-platform-ms-tenant-manager
30511dbb7ae6cdde735ffa1c6fe58b1b58d96604,Merge pull request #357 in WFO/saas-platform-ms-tenant-manager from NCP-4747-get-categorie,saas-platform-ms-tenant-manager
2fb737be399f3719b0e3a4a5deb576f39a85419c,Remove import,saas-platform-ms-tenant-manager
7efda7cac3e9068e46ce28513876f452f412725e,UT + IT,saas-platform-ms-tenant-manager
